menuname,direction,provider,backendurl,frontendurl,httpMethod,jsfile,line,controllerClass,판정,note
공통 모듈,BE→호출없음,상속(TreeAbstractController),/arms/reqStateCategory/alterNodeType.do,(호출 없음),PUT,,,ReqStateCategoryController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/reqStateCategory) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
공통 모듈,BE→호출없음,상속(TreeAbstractController),/arms/reqStateCategory/analyzeNode.do,(호출 없음),GET,,,ReqStateCategoryController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/reqStateCategory) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
공통 모듈,BE→호출없음,상속(TreeAbstractController),/arms/reqStateCategory/getChildNode.do,(호출 없음),GET,,,ReqStateCategoryController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/reqStateCategory) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
공통 모듈,BE→호출없음,자체 선언,/arms/reqStateCategory/getClosedCategory.do,(호출 없음),GET,,,ReqStateCategoryController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/reqStateCategory) 를 호출하는 프론트 메뉴 1개 (호출 건수 순)
공통 모듈,BE→호출없음,상속(TreeAbstractController),/arms/reqStateCategory/getMonitor.do,(호출 없음),GET,,,ReqStateCategoryController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/reqStateCategory) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
공통 모듈,BE→호출없음,상속(TreeAbstractController),/arms/reqStateCategory/getNode.do,(호출 없음),GET,,,ReqStateCategoryController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/reqStateCategory) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
공통 모듈,BE→호출없음,상속(TreeAbstractController),/arms/reqStateCategory/getPaginatedChildNode.do,(호출 없음),GET,,,ReqStateCategoryController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/reqStateCategory) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
공통 모듈,BE→호출없음,상속(TreeAbstractController),/arms/reqStateCategory/moveNode.do,(호출 없음),POST,,,ReqStateCategoryController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/reqStateCategory) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
공통 모듈,BE→호출없음,자체 선언,/arms/reqStateCategory/removeNode.do,(호출 없음),DELETE,,,ReqStateCategoryController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/reqStateCategory) 를 호출하는 프론트 메뉴 1개 (호출 건수 순)
공통 모듈,BE→호출없음,상속(TreeAbstractController),/arms/reqStateCategory/searchNode.do,(호출 없음),GET,,,ReqStateCategoryController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/reqStateCategory) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
공통 모듈,BE→호출없음,상속(TreeAbstractController),/arms/reqStateCategory/send-message,(호출 없음),GET,,,ReqStateCategoryController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/reqStateCategory) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
공통 모듈,BE→호출없음,상속(TreeAbstractController),/arms/reqStateCategory/updateNode.do,(호출 없음),PUT,,,ReqStateCategoryController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/reqStateCategory) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
공통 모듈,FE→BE없음,프론트 호출,(없음),/auth-user/api/arms/dashboard/aggregation/flat,GET,arms/js/common/chart/d3/donutChart.js,31,,백엔드 미존재,게이트웨이 변환 결과 내부경로 /arms/dashboard/aggregation/flat 에 대응하는 Backend-Core 매핑 없음 / basePath /arms/dashboard 는 존재 — 그 하위 경로만 미존재
공통 모듈,FE→BE없음,프론트 호출,(없음),/auth-user/api/arms/dashboard/requirements-jira-issue-statuses,GET,arms/js/common/chart/d3/combinationChart.js,20,,백엔드 미존재,게이트웨이 변환 결과 내부경로 /arms/dashboard/requirements-jira-issue-statuses 에 대응하는 Backend-Core 매핑 없음 / basePath /arms/dashboard 는 존재 — 그 하위 경로만 미존재
공통 모듈,FE→BE없음,프론트 호출,/arms/analysis/top-menu/{changeReqTableName}/getReqAddListByFilter,/auth-user/api/arms/analysis/top-menu/T_ARMS_REQADD_{ctx_pdServiceId}/getReqAddListByFilter,GET,arms/js/common/api/topMenuCoreApi.js,138,TopMenuController,메서드 불일치,"경로는 일치(var), HTTP 메서드만 다름 — 백엔드 POST / 프론트 GET / 추출메모: 원문 말미 ? 제거(경로 정규화)"
메일 서버;Mail Report Config,BE→호출없음,자체 선언,/arms/mail/fetch-html-test,(호출 없음),GET,,,MailController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/mail) 를 호출하는 프론트 메뉴 2개 (호출 건수 순)
메일 서버;Mail Report Config,BE→호출없음,자체 선언,/arms/mail/save-chart-image,(호출 없음),GET,,,MailController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/mail) 를 호출하는 프론트 메뉴 2개 (호출 건수 순)
메일 서버;Mail Report Config,BE→호출없음,자체 선언,/arms/mail/send-all-test,(호출 없음),POST,,,MailController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/mail) 를 호출하는 프론트 메뉴 2개 (호출 건수 순)
메일 서버;Mail Report Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-receiver/alterNode.do,(호출 없음),PUT,,,ReceiverController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-receiver) 를 호출하는 프론트 메뉴 2개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
메일 서버;Mail Report Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-receiver/alterNodeType.do,(호출 없음),PUT,,,ReceiverController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-receiver) 를 호출하는 프론트 메뉴 2개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
메일 서버;Mail Report Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-receiver/analyzeNode.do,(호출 없음),GET,,,ReceiverController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-receiver) 를 호출하는 프론트 메뉴 2개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
메일 서버;Mail Report Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-receiver/getChildNode.do,(호출 없음),GET,,,ReceiverController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-receiver) 를 호출하는 프론트 메뉴 2개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
메일 서버;Mail Report Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-receiver/getMonitor.do,(호출 없음),GET,,,ReceiverController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-receiver) 를 호출하는 프론트 메뉴 2개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
메일 서버;Mail Report Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-receiver/getNode.do,(호출 없음),GET,,,ReceiverController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-receiver) 를 호출하는 프론트 메뉴 2개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
메일 서버;Mail Report Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-receiver/getPaginatedChildNode.do,(호출 없음),GET,,,ReceiverController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-receiver) 를 호출하는 프론트 메뉴 2개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
메일 서버;Mail Report Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-receiver/moveNode.do,(호출 없음),POST,,,ReceiverController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-receiver) 를 호출하는 프론트 메뉴 2개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
메일 서버;Mail Report Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-receiver/searchNode.do,(호출 없음),GET,,,ReceiverController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-receiver) 를 호출하는 프론트 메뉴 2개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
메일 서버;Mail Report Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-receiver/send-message,(호출 없음),GET,,,ReceiverController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-receiver) 를 호출하는 프론트 메뉴 2개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
메일 서버;Mail Report Config;SMTP Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-sender/alterNode.do,(호출 없음),PUT,,,SenderController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-sender) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
메일 서버;Mail Report Config;SMTP Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-sender/alterNodeType.do,(호출 없음),PUT,,,SenderController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-sender) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
메일 서버;Mail Report Config;SMTP Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-sender/analyzeNode.do,(호출 없음),GET,,,SenderController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-sender) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
메일 서버;Mail Report Config;SMTP Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-sender/getChildNode.do,(호출 없음),GET,,,SenderController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-sender) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
메일 서버;Mail Report Config;SMTP Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-sender/getMonitor.do,(호출 없음),GET,,,SenderController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-sender) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
메일 서버;Mail Report Config;SMTP Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-sender/getNode.do,(호출 없음),GET,,,SenderController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-sender) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
메일 서버;Mail Report Config;SMTP Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-sender/getPaginatedChildNode.do,(호출 없음),GET,,,SenderController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-sender) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
메일 서버;Mail Report Config;SMTP Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-sender/moveNode.do,(호출 없음),POST,,,SenderController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-sender) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
메일 서버;Mail Report Config;SMTP Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-sender/searchNode.do,(호출 없음),GET,,,SenderController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-sender) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
메일 서버;Mail Report Config;SMTP Config,BE→호출없음,상속(TreeAbstractController),/arms/report/mail-sender/send-message,(호출 없음),GET,,,SenderController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/report/mail-sender) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
문서 관리,BE→호출없음,상속(TreeAbstractController),/arms/wiki/analyzeNode.do,(호출 없음),GET,,,WikiController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/wiki) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
문서 관리,BE→호출없음,상속(TreeAbstractController),/arms/wiki/send-message,(호출 없음),GET,,,WikiController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/wiki) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
문서 관리,BE→호출없음,자체 선언,/arms/wiki/{changeReqTableName}/alterNodeType.do,(호출 없음),PUT,,,WikiController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/wiki) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 경로 변수 포함
문서 관리,BE→호출없음,자체 선언,/arms/wiki/{changeReqTableName}/getMonitor.do,(호출 없음),GET,,,WikiController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/wiki) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 경로 변수 포함
